Date,Time,Operator,Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,experiment
5/18/25,21:02:30,Y,dwHBpykTloY,hd2160,0.145951758,14.6,vi16,1
5/18/25,21:02:31,Y,dwHBpykTloY,hd2160,0.149015967,14.9,vi16,1
5/18/25,21:02:32,Y,dwHBpykTloY,hd2160,0.156237959,15.6,vi16,1
5/18/25,21:02:33,Y,dwHBpykTloY,hd2160,0.159669139,16.0,vi16,1
5/18/25,21:02:34,Y,dwHBpykTloY,hd2160,0.165790217,16.6,vi16,1
5/18/25,21:02:35,Y,dwHBpykTloY,hd2160,0.174116792,17.4,vi16,1
5/18/25,21:02:36,Y,dwHBpykTloY,hd2160,0.182443367,18.2,vi16,1
5/18/25,21:02:37,Y,dwHBpykTloY,hd2160,0.182443367,18.2,vi16,1
5/18/25,21:02:38,Y,dwHBpykTloY,hd2160,0.187338762,18.7,vi16,1
5/18/25,21:02:39,Y,dwHBpykTloY,hd2160,0.187338762,18.7,vi16,1
5/18/25,21:02:40,Y,dwHBpykTloY,hd2160,0.187338762,18.7,vi16,1
5/18/25,21:02:41,Y,dwHBpykTloY,hd2160,0.195790107,19.6,vi16,1
5/18/25,21:02:42,Y,dwHBpykTloY,hd2160,0.195790107,19.6,vi16,1
5/18/25,21:02:43,Y,dwHBpykTloY,hd2160,0.195790107,19.6,vi16,1
5/18/25,21:02:44,Y,dwHBpykTloY,hd2160,0.201911186,20.2,vi16,1
5/18/25,21:02:45,Y,dwHBpykTloY,hd2160,0.203015769,20.3,vi16,1
5/18/25,21:02:46,Y,dwHBpykTloY,hd2160,0.211096473,21.1,vi16,1
5/18/25,21:02:47,Y,dwHBpykTloY,hd2160,0.211096473,21.1,vi16,1
5/18/25,21:02:48,Y,dwHBpykTloY,hd2160,0.211096473,21.1,vi16,1
5/18/25,21:02:49,Y,dwHBpykTloY,hd2160,0.218931307,21.9,vi16,1
5/18/25,21:02:50,Y,dwHBpykTloY,hd2160,0.224934954,22.5,vi16,1
5/18/25,21:02:51,Y,dwHBpykTloY,hd2160,0.232890888,23.3,vi16,1
5/18/25,21:02:52,Y,dwHBpykTloY,hd2160,0.239503708,24.0,vi16,1
5/18/25,21:02:53,Y,dwHBpykTloY,hd2160,0.247338542,24.7,vi16,1
5/18/25,21:02:54,Y,dwHBpykTloY,hd2160,0.261789865,26.2,vi16,1
5/18/25,21:02:55,Y,dwHBpykTloY,hd2160,0.273665051,27.4,vi16,1
5/18/25,21:02:56,Y,dwHBpykTloY,hd2160,0.282604468,28.3,vi16,1
5/18/25,21:02:57,Y,dwHBpykTloY,hd2160,0.282604468,28.3,vi16,1
5/18/25,21:02:58,Y,dwHBpykTloY,hd2160,0.29349984,29.3,vi16,1
5/18/25,21:02:59,Y,dwHBpykTloY,hd2160,0.29349984,29.3,vi16,1
5/18/25,21:03:00,Y,dwHBpykTloY,hd2160,0.29349984,29.3,vi16,1
5/18/25,21:03:01,Y,dwHBpykTloY,hd2160,0.29349984,29.3,vi16,1
5/18/25,21:03:02,Y,dwHBpykTloY,hd2160,0.29349984,29.3,vi16,1
5/18/25,21:03:03,Y,dwHBpykTloY,hd2160,0.294971395,29.5,vi16,1
5/18/25,21:03:04,Y,dwHBpykTloY,hd2160,0.296439279,29.6,vi16,1
5/18/25,21:03:05,Y,dwHBpykTloY,hd2160,0.31015299,31.0,vi16,1
5/18/25,21:03:06,Y,dwHBpykTloY,hd2160,0.31015299,31.0,vi16,1
5/18/25,21:03:07,Y,dwHBpykTloY,hd2160,0.328398795,32.8,vi16,1
5/18/25,21:03:08,Y,dwHBpykTloY,hd2160,0.334398773,33.4,vi16,1
5/18/25,21:03:09,Y,dwHBpykTloY,hd2160,0.334398773,33.4,vi16,1
5/18/25,21:03:10,Y,dwHBpykTloY,hd2160,0.334398773,33.4,vi16,1
5/18/25,21:03:11,Y,dwHBpykTloY,hd2160,0.334398773,33.4,vi16,1
5/18/25,21:03:12,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:13,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:14,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:15,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:16,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:17,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:18,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:19,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:20,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:21,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:22,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:23,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:24,Y,dwHBpykTloY,hd2160,0.341987736,34.2,vi16,1
5/18/25,21:03:25,Y,dwHBpykTloY,hd2160,0.349705139,35.0,vi16,1
5/18/25,21:03:26,Y,dwHBpykTloY,hd2160,0.351297793,35.1,vi16,1
5/18/25,21:03:27,Y,dwHBpykTloY,hd2160,0.355580346,35.6,vi16,1
5/18/25,21:03:28,Y,dwHBpykTloY,hd2160,0.362193166,36.2,vi16,1
5/18/25,21:03:29,Y,dwHBpykTloY,hd2160,0.364886734,36.5,vi16,1
5/18/25,21:03:30,Y,dwHBpykTloY,hd1440,0.0,0.0,vi16,1
5/18/25,21:03:31,Y,dwHBpykTloY,hd1440,0.0,0.0,vi16,1
5/18/25,21:03:32,Y,dwHBpykTloY,hd1440,0.0,0.0,vi16,1
5/18/25,21:03:33,Y,dwHBpykTloY,hd1440,0.0,0.0,vi16,1
5/18/25,21:03:34,Y,dwHBpykTloY,hd1440,0.377011461,37.7,vi16,1
5/18/25,21:03:35,Y,dwHBpykTloY,hd1440,0.390600401,39.1,vi16,1
5/18/25,21:03:36,Y,dwHBpykTloY,hd1440,0.416192968,41.6,vi16,1
5/18/25,21:03:37,Y,dwHBpykTloY,hd1440,0.437866283,43.8,vi16,1
5/18/25,21:03:38,Y,dwHBpykTloY,hd1440,0.437866283,43.8,vi16,1
5/18/25,21:03:39,Y,dwHBpykTloY,hd1440,0.437866283,43.8,vi16,1
5/18/25,21:03:40,Y,dwHBpykTloY,hd1440,0.437866283,43.8,vi16,1
5/18/25,21:03:41,Y,dwHBpykTloY,hd1440,0.437866283,43.8,vi16,1
5/18/25,21:03:42,Y,dwHBpykTloY,hd1440,0.440369026,44.0,vi16,1
5/18/25,21:03:43,Y,dwHBpykTloY,hd1440,0.456108418,45.6,vi16,1
5/18/25,21:03:44,Y,dwHBpykTloY,hd1440,0.456108418,45.6,vi16,1
5/18/25,21:03:45,Y,dwHBpykTloY,hd1440,0.456108418,45.6,vi16,1
5/18/25,21:03:46,Y,dwHBpykTloY,hd1440,0.456108418,45.6,vi16,1
5/18/25,21:03:47,Y,dwHBpykTloY,hd1440,0.465539576,46.6,vi16,1
5/18/25,21:03:48,Y,dwHBpykTloY,hd1440,0.465539576,46.6,vi16,1
5/18/25,21:03:49,Y,dwHBpykTloY,hd1440,0.465539576,46.6,vi16,1
5/18/25,21:03:50,Y,dwHBpykTloY,hd1440,0.474354223,47.4,vi16,1
5/18/25,21:03:51,Y,dwHBpykTloY,hd1440,0.492596357,49.3,vi16,1
5/18/25,21:03:52,Y,dwHBpykTloY,hd1440,0.492596357,49.3,vi16,1
5/18/25,21:03:53,Y,dwHBpykTloY,hd1440,0.492596357,49.3,vi16,1
5/18/25,21:03:54,Y,dwHBpykTloY,hd1440,0.0,0.0,vi16,1
5/18/25,21:03:55,Y,dwHBpykTloY,hd1440,0.44680203,44.7,vi16,1
5/18/25,21:03:56,Y,dwHBpykTloY,hd1440,0.474354223,47.4,vi16,1
5/18/25,21:03:57,Y,dwHBpykTloY,hd1440,0.510842162,51.1,vi16,1
5/18/25,21:03:58,Y,dwHBpykTloY,hd1440,0.510842162,51.1,vi16,1
5/18/25,21:03:59,Y,dwHBpykTloY,hd1440,0.510842162,51.1,vi16,1
5/18/25,21:04:00,Y,dwHBpykTloY,hd1440,0.513763252,51.4,vi16,1
5/18/25,21:04:01,Y,dwHBpykTloY,hd1440,0.547330102,54.7,vi16,1
5/18/25,21:04:02,Y,dwHBpykTloY,hd1440,0.547330102,54.7,vi16,1
5/18/25,21:04:03,Y,dwHBpykTloY,hd1440,0.547330102,54.7,vi16,1
5/18/25,21:04:04,Y,dwHBpykTloY,hd1440,0.547330102,54.7,vi16,1
5/18/25,21:04:05,Y,dwHBpykTloY,hd1440,0.547330102,54.7,vi16,1
5/18/25,21:04:06,Y,dwHBpykTloY,hd1440,0.547330102,54.7,vi16,1
5/18/25,21:04:07,Y,dwHBpykTloY,hd1440,0.547330102,54.7,vi16,1
5/18/25,21:04:08,Y,dwHBpykTloY,hd1440,0.568027273,56.8,vi16,1
5/18/25,21:04:09,Y,dwHBpykTloY,hd1440,0.583821711,58.4,vi16,1
5/18/25,21:04:10,Y,dwHBpykTloY,hd1440,0.583821711,58.4,vi16,1
5/18/25,21:04:11,Y,dwHBpykTloY,hd1440,0.583821711,58.4,vi16,1
5/18/25,21:04:12,Y,dwHBpykTloY,hd1440,0.583821711,58.4,vi16,1
5/18/25,21:04:13,Y,dwHBpykTloY,hd1440,0.583821711,58.4,vi16,1
5/18/25,21:04:14,Y,dwHBpykTloY,hd1440,0.587157478,58.7,vi16,1
5/18/25,21:04:15,Y,dwHBpykTloY,hd1440,0.587157478,58.7,vi16,1
5/18/25,21:04:16,Y,dwHBpykTloY,hd1440,0.62030965,62.0,vi16,1
5/18/25,21:04:17,Y,dwHBpykTloY,hd1440,0.638555455,63.9,vi16,1
5/18/25,21:04:18,Y,dwHBpykTloY,hd1440,0.638555455,63.9,vi16,1
5/18/25,21:04:19,Y,dwHBpykTloY,hd1440,0.638555455,63.9,vi16,1
5/18/25,21:04:20,Y,dwHBpykTloY,hd1440,0.638555455,63.9,vi16,1
5/18/25,21:04:21,Y,dwHBpykTloY,hd1440,0.638555455,63.9,vi16,1
5/18/25,21:04:22,Y,dwHBpykTloY,hd1440,0.638555455,63.9,vi16,1
5/18/25,21:04:23,Y,dwHBpykTloY,hd1440,0.65679759,65.7,vi16,1
5/18/25,21:04:24,Y,dwHBpykTloY,hd1440,0.65679759,65.7,vi16,1
5/18/25,21:04:25,Y,dwHBpykTloY,hd1440,0.65679759,65.7,vi16,1
5/18/25,21:04:26,Y,dwHBpykTloY,hd1440,0.65679759,65.7,vi16,1
5/18/25,21:04:27,Y,dwHBpykTloY,hd1440,0.675043394,67.5,vi16,1
5/18/25,21:04:28,Y,dwHBpykTloY,hd1440,0.675043394,67.5,vi16,1
5/18/25,21:04:29,Y,dwHBpykTloY,hd1440,0.675043394,67.5,vi16,1
5/18/25,21:04:30,Y,dwHBpykTloY,hd1440,0.675043394,67.5,vi16,1
5/18/25,21:04:31,Y,dwHBpykTloY,hd1440,0.693285529,69.3,vi16,1
5/18/25,21:04:32,Y,dwHBpykTloY,hd1440,0.693285529,69.3,vi16,1
5/18/25,21:04:33,Y,dwHBpykTloY,hd1440,0.693285529,69.3,vi16,1
5/18/25,21:04:34,Y,dwHBpykTloY,hd1440,0.693285529,69.3,vi16,1
5/18/25,21:04:35,Y,dwHBpykTloY,hd1440,0.693285529,69.3,vi16,1
5/18/25,21:04:36,Y,dwHBpykTloY,hd1440,0.711531334,71.2,vi16,1
5/18/25,21:04:37,Y,dwHBpykTloY,hd1440,0.711531334,71.2,vi16,1
5/18/25,21:04:38,Y,dwHBpykTloY,hd1440,0.711531334,71.2,vi16,1
5/18/25,21:04:39,Y,dwHBpykTloY,hd1440,0.711531334,71.2,vi16,1
5/18/25,21:04:40,Y,dwHBpykTloY,hd1440,0.711531334,71.2,vi16,1
5/18/25,21:04:41,Y,dwHBpykTloY,hd1440,0.711531334,71.2,vi16,1
5/18/25,21:04:42,Y,dwHBpykTloY,hd1440,0.729777138,73.0,vi16,1
5/18/25,21:04:43,Y,dwHBpykTloY,hd1440,0.729777138,73.0,vi16,1
5/18/25,21:04:44,Y,dwHBpykTloY,hd1440,0.729777138,73.0,vi16,1
5/18/25,21:04:45,Y,dwHBpykTloY,hd1440,0.729777138,73.0,vi16,1
5/18/25,21:04:46,Y,dwHBpykTloY,hd1440,0.748019273,74.8,vi16,1
5/18/25,21:04:47,Y,dwHBpykTloY,hd1440,0.748019273,74.8,vi16,1
5/18/25,21:04:48,Y,dwHBpykTloY,hd1440,0.748019273,74.8,vi16,1
5/18/25,21:04:49,Y,dwHBpykTloY,hd1440,0.748019273,74.8,vi16,1
5/18/25,21:04:50,Y,dwHBpykTloY,hd1440,0.748019273,74.8,vi16,1
5/18/25,21:04:51,Y,dwHBpykTloY,hd1440,0.748019273,74.8,vi16,1
5/18/25,21:04:52,Y,dwHBpykTloY,hd1440,0.748019273,74.8,vi16,1
5/18/25,21:04:53,Y,dwHBpykTloY,hd1440,0.766265078,76.6,vi16,1
5/18/25,21:04:54,Y,dwHBpykTloY,hd1440,0.766265078,76.6,vi16,1
5/18/25,21:04:55,Y,dwHBpykTloY,hd1440,0.766265078,76.6,vi16,1
5/18/25,21:04:56,Y,dwHBpykTloY,hd1440,0.766265078,76.6,vi16,1
5/18/25,21:04:57,Y,dwHBpykTloY,hd1440,0.782551257,78.3,vi16,1
5/18/25,21:04:58,Y,dwHBpykTloY,hd1440,0.782551257,78.3,vi16,1
5/18/25,21:04:59,Y,dwHBpykTloY,hd1440,0.782551257,78.3,vi16,1
5/18/25,21:05:00,Y,dwHBpykTloY,hd1440,0.782551257,78.3,vi16,1
5/18/25,21:05:01,Y,dwHBpykTloY,hd1440,0.782551257,78.3,vi16,1
5/18/25,21:05:02,Y,dwHBpykTloY,hd1440,0.797244781,79.7,vi16,1
5/18/25,21:05:03,Y,dwHBpykTloY,hd1440,0.797244781,79.7,vi16,1
5/18/25,21:05:04,Y,dwHBpykTloY,hd1440,0.797244781,79.7,vi16,1
5/18/25,21:05:05,Y,dwHBpykTloY,hd1440,0.797244781,79.7,vi16,1
5/18/25,21:05:06,Y,dwHBpykTloY,hd1440,0.815490585,81.5,vi16,1
5/18/25,21:05:07,Y,dwHBpykTloY,hd1440,0.815490585,81.5,vi16,1
5/18/25,21:05:08,Y,dwHBpykTloY,hd1440,0.815490585,81.5,vi16,1
5/18/25,21:05:09,Y,dwHBpykTloY,hd1440,0.815490585,81.5,vi16,1
5/18/25,21:05:10,Y,dwHBpykTloY,hd1440,0.815490585,81.5,vi16,1
5/18/25,21:05:11,Y,dwHBpykTloY,hd1440,0.815490585,81.5,vi16,1
5/18/25,21:05:12,Y,dwHBpykTloY,hd1440,0.83042998,83.0,vi16,1
5/18/25,21:05:13,Y,dwHBpykTloY,hd1440,0.83042998,83.0,vi16,1
5/18/25,21:05:14,Y,dwHBpykTloY,hd1440,0.83042998,83.0,vi16,1
5/18/25,21:05:15,Y,dwHBpykTloY,hd1440,0.83042998,83.0,vi16,1
5/18/25,21:05:16,Y,dwHBpykTloY,hd1440,0.84377305,84.4,vi16,1
5/18/25,21:05:17,Y,dwHBpykTloY,hd1440,0.84377305,84.4,vi16,1
5/18/25,21:05:18,Y,dwHBpykTloY,hd1440,0.84377305,84.4,vi16,1
5/18/25,21:05:19,Y,dwHBpykTloY,hd1440,0.857486762,85.7,vi16,1
5/18/25,21:05:20,Y,dwHBpykTloY,hd1440,0.857486762,85.7,vi16,1
5/18/25,21:05:21,Y,dwHBpykTloY,hd1440,0.857486762,85.7,vi16,1
5/18/25,21:05:22,Y,dwHBpykTloY,hd1440,0.857486762,85.7,vi16,1
5/18/25,21:05:23,Y,dwHBpykTloY,hd1440,0.870837171,87.1,vi16,1
5/18/25,21:05:24,Y,dwHBpykTloY,hd1440,0.870837171,87.1,vi16,1
5/18/25,21:05:25,Y,dwHBpykTloY,hd1440,0.870837171,87.1,vi16,1
5/18/25,21:05:26,Y,dwHBpykTloY,hd1440,0.870837171,87.1,vi16,1
5/18/25,21:05:27,Y,dwHBpykTloY,hd1440,0.882712357,88.3,vi16,1
5/18/25,21:05:28,Y,dwHBpykTloY,hd1440,0.882712357,88.3,vi16,1
5/18/25,21:05:29,Y,dwHBpykTloY,hd1440,0.882712357,88.3,vi16,1
5/18/25,21:05:30,Y,dwHBpykTloY,hd1440,0.882712357,88.3,vi16,1
5/18/25,21:05:31,Y,dwHBpykTloY,hd1440,0.912220506,91.2,vi16,1
5/18/25,21:05:32,Y,dwHBpykTloY,hd1440,0.912220506,91.2,vi16,1
5/18/25,21:05:33,Y,dwHBpykTloY,hd1440,0.912220506,91.2,vi16,1
5/18/25,21:05:34,Y,dwHBpykTloY,hd1440,0.912220506,91.2,vi16,1
5/18/25,21:05:35,Y,dwHBpykTloY,hd1440,0.912220506,91.2,vi16,1
5/18/25,21:05:36,Y,dwHBpykTloY,hd1440,0.93046631,93.0,vi16,1
5/18/25,21:05:37,Y,dwHBpykTloY,hd1440,0.93046631,93.0,vi16,1
5/18/25,21:05:38,Y,dwHBpykTloY,hd1440,0.93046631,93.0,vi16,1
5/18/25,21:05:39,Y,dwHBpykTloY,hd1440,0.93046631,93.0,vi16,1
5/18/25,21:05:40,Y,dwHBpykTloY,hd1440,0.93046631,93.0,vi16,1
5/18/25,21:05:41,Y,dwHBpykTloY,hd1440,0.93046631,93.0,vi16,1
5/18/25,21:05:42,Y,dwHBpykTloY,hd1440,0.93046631,93.0,vi16,1
5/18/25,21:05:43,Y,dwHBpykTloY,hd1440,0.948708445,94.9,vi16,1
5/18/25,21:05:44,Y,dwHBpykTloY,hd1440,0.948708445,94.9,vi16,1
5/18/25,21:05:45,Y,dwHBpykTloY,hd1440,0.948708445,94.9,vi16,1
5/18/25,21:05:46,Y,dwHBpykTloY,hd1440,0.948708445,94.9,vi16,1
5/18/25,21:05:47,Y,dwHBpykTloY,hd1440,0.960587301,96.1,vi16,1
5/18/25,21:05:48,Y,dwHBpykTloY,hd1440,0.960587301,96.1,vi16,1
5/18/25,21:05:49,Y,dwHBpykTloY,hd1440,0.960587301,96.1,vi16,1
5/18/25,21:05:50,Y,dwHBpykTloY,hd1440,0.960587301,96.1,vi16,1
5/18/25,21:05:51,Y,dwHBpykTloY,hd1440,0.985200054,98.5,vi16,1
5/18/25,21:05:52,Y,dwHBpykTloY,hd1440,0.985200054,98.5,vi16,1
5/18/25,21:05:53,Y,dwHBpykTloY,hd1440,0.985200054,98.5,vi16,1
5/18/25,21:05:54,Y,dwHBpykTloY,hd1440,0.985200054,98.5,vi16,1
5/18/25,21:05:55,Y,dwHBpykTloY,hd1440,0.985200054,98.5,vi16,1
5/18/25,21:05:56,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:05:57,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:05:58,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:05:59,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:00,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:01,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:02,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:03,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:04,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:05,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:06,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:07,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:08,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:09,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:10,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:11,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:12,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:13,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:14,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:15,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:16,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:17,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:18,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:19,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:20,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:21,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:22,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:23,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:24,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:25,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:26,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:27,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:28,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:29,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:30,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:31,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:32,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:33,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:34,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:35,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:36,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:06:37,Y,dwHBpykTloY,hd1440,1.0,100.0,vi16,1
5/18/25,21:07:20,Y,G-XZhKqQAHU,hd1440,0.0,0.0,vi17,2
5/18/25,21:07:21,Y,G-XZhKqQAHU,hd1440,0.018753346,1.9,vi17,2
5/18/25,21:07:22,Y,G-XZhKqQAHU,hd1440,0.037506692,3.8,vi17,2
5/18/25,21:07:23,Y,G-XZhKqQAHU,hd1440,0.048983739,4.9,vi17,2
5/18/25,21:07:24,Y,G-XZhKqQAHU,hd1440,0.065919715,6.6,vi17,2
5/18/25,21:07:25,Y,G-XZhKqQAHU,hd1440,0.091492459,9.1,vi17,2
5/18/25,21:07:26,Y,G-XZhKqQAHU,hd1440,0.091492459,9.1,vi17,2
5/18/25,21:07:27,Y,G-XZhKqQAHU,hd1440,0.091492459,9.1,vi17,2
5/18/25,21:07:28,Y,G-XZhKqQAHU,hd1440,0.102294387,10.2,vi17,2
5/18/25,21:07:29,Y,G-XZhKqQAHU,hd1440,0.112520075,11.3,vi17,2
5/18/25,21:07:30,Y,G-XZhKqQAHU,hd1440,0.112520075,11.3,vi17,2
5/18/25,21:07:31,Y,G-XZhKqQAHU,hd1440,0.142296978,14.2,vi17,2
