Timestamp,date,time,Longitude,Latitude,Operatorname,NetworkTech,NetworkMode,RSRP,RSRQ,SNR,DL_bitrate,UL_bitrate,Eid,experiment
2024.11.20_00.13.21,2024-11-20,00:13:21,-90.168145,29.9569,X,4G,LTE,-108,-9,2.0,6,16,20ir,7
2024.11.20_00.13.22,2024-11-20,00:13:22,-90.168145,29.9569,X,4G,LTE,-108,-9,2.0,7,10,20ir,7
2024.11.20_00.13.23,2024-11-20,00:13:23,-90.168145,29.9569,X,4G,LTE,-109,-11,2.0,3,7,20ir,7
2024.11.20_00.13.24,2024-11-20,00:13:24,-90.168145,29.9569,X,4G,LTE,-109,-11,2.0,3,6,20ir,7
2024.11.20_00.13.25,2024-11-20,00:13:25,-90.168145,29.9569,X,4G,LTE,-110,-11,22.0,3,5,20ir,7
2024.11.20_00.13.26,2024-11-20,00:13:26,-90.168145,29.9569,X,4G,LTE,-110,-11,22.0,3,5,20ir,7
2024.11.20_00.13.27,2024-11-20,00:13:27,-90.168145,29.9569,X,4G,LTE,-113,-12,20.0,4,6,20ir,7
2024.11.20_00.13.28,2024-11-20,00:13:28,-90.168145,29.9569,X,4G,LTE,-113,-12,20.0,3,6,20ir,7
2024.11.20_00.13.29,2024-11-20,00:13:29,-90.168145,29.9569,X,4G,LTE,-112,-12,10.0,4,9,20ir,7
2024.11.20_00.13.30,2024-11-20,00:13:30,-90.168145,29.9569,X,4G,LTE,-112,-12,10.0,3,6,20ir,7
2024.11.20_00.13.31,2024-11-20,00:13:31,-90.168145,29.9569,X,4G,LTE,-110,-13,8.0,3,6,20ir,7
2024.11.20_00.13.32,2024-11-20,00:13:32,-90.168145,29.9569,X,4G,LTE,-110,-13,8.0,4,6,20ir,7
2024.11.20_00.13.33,2024-11-20,00:13:33,-90.168145,29.9569,X,4G,LTE,-106,-12,7.0,3,6,20ir,7
2024.11.20_00.13.34,2024-11-20,00:13:34,-90.168145,29.9569,X,4G,LTE,-106,-12,7.0,6,8,20ir,7
2024.11.20_00.13.35,2024-11-20,00:13:35,-90.168145,29.9569,X,4G,LTE,-107,-11,5.0,3,6,20ir,7
2024.11.20_00.13.36,2024-11-20,00:13:36,-90.168145,29.9569,X,4G,LTE,-107,-11,5.0,3,6,20ir,7
2024.11.20_00.13.37,2024-11-20,00:13:37,-90.168145,29.9569,X,4G,LTE,-105,-10,5.0,3,6,20ir,7
2024.11.20_00.13.38,2024-11-20,00:13:38,-90.168145,29.9569,X,4G,LTE,-105,-10,5.0,4,7,20ir,7
2024.11.20_00.13.39,2024-11-20,00:13:39,-90.168145,29.9569,X,4G,LTE,-109,-12,4.0,3,5,20ir,7
2024.11.20_00.13.40,2024-11-20,00:13:40,-90.168145,29.9569,X,4G,LTE,-109,-12,4.0,3,5,20ir,7
2024.11.20_00.13.41,2024-11-20,00:13:41,-90.168145,29.9569,X,4G,LTE,-106,-13,4.0,3,5,20ir,7
2024.11.20_00.13.42,2024-11-20,00:13:42,-90.168145,29.9569,X,4G,LTE,-106,-13,4.0,3,6,20ir,7
2024.11.20_00.13.43,2024-11-20,00:13:43,-90.168145,29.9569,X,4G,LTE,-105,-10,3.0,6,17,20ir,7
2024.11.20_00.13.44,2024-11-20,00:13:44,-90.168145,29.9569,X,4G,LTE,-105,-10,3.0,3,6,20ir,7
2024.11.20_00.13.46,2024-11-20,00:13:46,-90.168145,29.9569,X,4G,LTE,-104,-8,3.0,4,6,20ir,7
2024.11.20_00.13.47,2024-11-20,00:13:47,-90.168145,29.9569,X,4G,LTE,-104,-8,3.0,3,6,20ir,7
2024.11.20_00.13.47,2024-11-20,00:13:47,-90.168145,29.9569,X,4G,LTE,-105,-9,2.0,3,6,20ir,7
2024.11.20_00.13.48,2024-11-20,00:13:48,-90.168145,29.9569,X,4G,LTE,-105,-9,2.0,3,6,20ir,7
2024.11.20_00.13.50,2024-11-20,00:13:50,-90.168145,29.9569,X,4G,LTE,-104,-9,2.0,4,6,20ir,7
2024.11.20_00.13.51,2024-11-20,00:13:51,-90.168145,29.9569,X,4G,LTE,-104,-9,2.0,3,6,20ir,7
2024.11.20_00.13.52,2024-11-20,00:13:52,-90.168145,29.9569,X,4G,LTE,-103,-8,2.0,3,5,20ir,7
2024.11.20_00.13.53,2024-11-20,00:13:53,-90.168145,29.9569,X,4G,LTE,-103,-8,2.0,84,42,20ir,7
2024.11.20_00.13.54,2024-11-20,00:13:54,-90.168145,29.9569,X,4G,LTE,-102,-9,2.0,3,5,20ir,7
2024.11.20_00.13.55,2024-11-20,00:13:55,-90.168145,29.9569,X,4G,LTE,-102,-9,2.0,4,6,20ir,7
2024.11.20_00.13.56,2024-11-20,00:13:56,-90.168145,29.9569,X,4G,LTE,-103,-9,2.0,3,5,20ir,7
2024.11.20_00.13.57,2024-11-20,00:13:57,-90.168145,29.9569,X,4G,LTE,-103,-9,2.0,5,14,20ir,7
2024.11.20_00.13.58,2024-11-20,00:13:58,-90.168145,29.9569,X,4G,LTE,-105,-11,2.0,3,6,20ir,7
2024.11.20_00.13.59,2024-11-20,00:13:59,-90.168145,29.9569,X,4G,LTE,-105,-11,2.0,3,6,20ir,7
2024.11.20_00.14.00,2024-11-20,00:14:00,-90.168145,29.9569,X,4G,LTE,-109,-12,2.0,3,6,20ir,7
2024.11.20_00.14.01,2024-11-20,00:14:01,-90.168145,29.9569,X,4G,LTE,-109,-12,2.0,4,6,20ir,7
2024.11.20_00.14.02,2024-11-20,00:14:02,-90.168145,29.9569,X,4G,LTE,-109,-11,1.0,3,6,20ir,7
2024.11.20_00.14.03,2024-11-20,00:14:03,-90.168145,29.9569,X,4G,LTE,-109,-11,1.0,5128,138,20ir,7
2024.11.20_00.14.04,2024-11-20,00:14:04,-90.168145,29.9569,X,4G,LTE,-109,-11,1.0,19291,154,20ir,7
2024.11.20_00.14.05,2024-11-20,00:14:05,-90.168145,29.9569,X,4G,LTE,-107,-13,9.0,16729,140,20ir,7
2024.11.20_00.14.06,2024-11-20,00:14:06,-90.168145,29.9569,X,4G,LTE,-107,-13,9.0,18864,143,20ir,7
2024.11.20_00.14.07,2024-11-20,00:14:07,-90.168145,29.9569,X,4G,LTE,-110,-12,3.0,3,5,20ir,7
2024.11.20_00.14.08,2024-11-20,00:14:08,-90.168145,29.9569,X,4G,LTE,-110,-12,3.0,3,5,20ir,7
2024.11.20_00.14.09,2024-11-20,00:14:09,-90.168145,29.9569,X,4G,LTE,-110,-11,2.0,3,5,20ir,7
2024.11.20_00.14.10,2024-11-20,00:14:10,-90.168145,29.9569,X,4G,LTE,-110,-11,2.0,3,6,20ir,7
2024.11.20_00.14.11,2024-11-20,00:14:11,-90.168145,29.9569,X,4G,LTE,-109,-12,2.0,4,7,20ir,7
2024.11.20_00.14.12,2024-11-20,00:14:12,-90.168145,29.9569,X,4G,LTE,-109,-12,2.0,3,6,20ir,7
2024.11.20_00.14.13,2024-11-20,00:14:13,-90.168145,29.9569,X,4G,LTE,-105,-10,2.0,3,5,20ir,7
2024.11.20_00.14.14,2024-11-20,00:14:14,-90.168145,29.9569,X,4G,LTE,-105,-10,2.0,34,30,20ir,7
2024.11.20_00.14.15,2024-11-20,00:14:15,-90.168145,29.9569,X,4G,LTE,-101,-9,2.0,3,5,20ir,7
2024.11.20_00.14.16,2024-11-20,00:14:16,-90.168145,29.9569,X,4G,LTE,-101,-9,2.0,3,5,20ir,7
2024.11.20_00.14.17,2024-11-20,00:14:17,-90.168145,29.9569,X,4G,LTE,-104,-10,2.0,4,6,20ir,7
2024.11.20_00.14.18,2024-11-20,00:14:18,-90.168145,29.9569,X,4G,LTE,-104,-10,2.0,3,6,20ir,7
2024.11.20_00.14.19,2024-11-20,00:14:19,-90.168145,29.9569,X,4G,LTE,-100,-9,2.0,3,5,20ir,7
2024.11.20_00.14.20,2024-11-20,00:14:20,-90.168145,29.9569,X,4G,LTE,-100,-9,2.0,3,5,20ir,7
2024.11.20_00.14.21,2024-11-20,00:14:21,-90.168145,29.9569,X,4G,LTE,-104,-9,1.0,3,5,20ir,7
2024.11.20_00.14.22,2024-11-20,00:14:22,-90.168145,29.9569,X,4G,LTE,-104,-9,1.0,4,6,20ir,7
2024.11.20_00.14.23,2024-11-20,00:14:23,-90.168145,29.9569,X,4G,LTE,-102,-9,0.0,3,5,20ir,7
2024.11.20_00.14.24,2024-11-20,00:14:24,-90.168145,29.9569,X,4G,LTE,-102,-9,0.0,3,5,20ir,7
2024.11.20_00.14.25,2024-11-20,00:14:25,-90.168145,29.9569,X,4G,LTE,-99,-9,0.0,3,5,20ir,7
2024.11.20_00.14.26,2024-11-20,00:14:26,-90.168145,29.9569,X,4G,LTE,-99,-9,0.0,3,5,20ir,7
2024.11.20_00.14.27,2024-11-20,00:14:27,-90.168145,29.9569,X,4G,LTE,-100,-8,0.0,3,5,20ir,7
2024.11.20_00.14.28,2024-11-20,00:14:28,-90.168145,29.9569,X,4G,LTE,-100,-8,0.0,4,6,20ir,7
2024.11.20_00.14.29,2024-11-20,00:14:29,-90.168145,29.9569,X,4G,LTE,-100,-10,0.0,3,5,20ir,7
2024.11.20_00.14.30,2024-11-20,00:14:30,-90.168145,29.9569,X,4G,LTE,-100,-10,0.0,3,5,20ir,7
2024.11.20_00.14.31,2024-11-20,00:14:31,-90.168145,29.9569,X,4G,LTE,-102,-9,0.0,3,5,20ir,7
2024.11.20_00.14.32,2024-11-20,00:14:32,-90.168145,29.9569,X,4G,LTE,-102,-9,0.0,3,5,20ir,7
2024.11.20_00.14.33,2024-11-20,00:14:33,-90.168145,29.9569,X,4G,LTE,-103,-10,0.0,4,6,20ir,7
2024.11.20_00.14.34,2024-11-20,00:14:34,-90.168145,29.9569,X,4G,LTE,-103,-10,0.0,3,5,20ir,7
2024.11.20_00.14.35,2024-11-20,00:14:35,-90.168145,29.9569,X,4G,LTE,-106,-11,24.0,3,5,20ir,7
2024.11.20_00.14.36,2024-11-20,00:14:36,-90.168145,29.9569,X,4G,LTE,-106,-11,24.0,4,6,20ir,7
2024.11.20_00.14.37,2024-11-20,00:14:37,-90.168145,29.9569,X,4G,LTE,-107,-11,25.0,42,48,20ir,7
2024.11.20_00.14.38,2024-11-20,00:14:38,-90.168145,29.9569,X,4G,LTE,-107,-11,25.0,4,6,20ir,7
2024.11.20_00.14.39,2024-11-20,00:14:39,-90.168145,29.9569,X,4G,LTE,-109,-11,20.0,3,5,20ir,7
2024.11.20_00.14.40,2024-11-20,00:14:40,-90.168145,29.9569,X,4G,LTE,-109,-11,20.0,3,6,20ir,7
2024.11.20_00.14.41,2024-11-20,00:14:41,-90.168145,29.9569,X,4G,LTE,-108,-10,12.0,3,5,20ir,7
2024.11.20_00.14.42,2024-11-20,00:14:42,-90.168145,29.9569,X,4G,LTE,-108,-10,12.0,3,5,20ir,7
2024.11.20_00.14.43,2024-11-20,00:14:43,-90.168145,29.9569,X,4G,LTE,-107,-10,8.0,3,5,20ir,7
2024.11.20_00.14.44,2024-11-20,00:14:44,-90.168145,29.9569,X,4G,LTE,-107,-10,8.0,7,18,20ir,7
2024.11.20_00.14.45,2024-11-20,00:14:45,-90.168145,29.9569,X,4G,LTE,-108,-10,6.0,40,36,20ir,7
2024.11.20_00.14.46,2024-11-20,00:14:46,-90.168145,29.9569,X,4G,LTE,-108,-10,6.0,3,6,20ir,7
2024.11.20_00.14.47,2024-11-20,00:14:47,-90.168145,29.9569,X,4G,LTE,-106,-11,5.0,3,5,20ir,7
2024.11.20_00.14.48,2024-11-20,00:14:48,-90.168145,29.9569,X,4G,LTE,-106,-11,5.0,3,5,20ir,7
2024.11.20_00.14.49,2024-11-20,00:14:49,-90.168145,29.9569,X,4G,LTE,-109,-13,4.0,3,5,20ir,7
2024.11.20_00.14.50,2024-11-20,00:14:50,-90.168145,29.9569,X,4G,LTE,-109,-13,4.0,4,6,20ir,7
2024.11.20_00.14.51,2024-11-20,00:14:51,-90.168145,29.9569,X,4G,LTE,-110,-13,4.0,3,5,20ir,7
2024.11.20_00.14.52,2024-11-20,00:14:52,-90.168145,29.9569,X,4G,LTE,-110,-13,4.0,3,5,20ir,7
2024.11.20_00.14.53,2024-11-20,00:14:53,-90.168145,29.9569,X,4G,LTE,-112,-13,3.0,3,5,20ir,7
2024.11.20_00.14.54,2024-11-20,00:14:54,-90.168145,29.9569,X,4G,LTE,-112,-13,3.0,3,5,20ir,7
2024.11.20_00.14.55,2024-11-20,00:14:55,-90.168145,29.9569,X,4G,LTE,-110,-12,3.0,4,6,20ir,7
2024.11.20_00.14.56,2024-11-20,00:14:56,-90.168145,29.9569,X,4G,LTE,-110,-12,3.0,3,5,20ir,7
2024.11.20_00.14.57,2024-11-20,00:14:57,-90.168145,29.9569,X,4G,LTE,-107,-12,3.0,3,0,20ir,7
2024.11.20_00.14.58,2024-11-20,00:14:58,-90.168145,29.9569,X,4G,LTE,-107,-12,3.0,3,5,20ir,7
2024.11.20_00.14.59,2024-11-20,00:14:59,-90.168145,29.9569,X,4G,LTE,-110,-12,2.0,3,10,20ir,7
2024.11.20_00.15.00,2024-11-20,00:15:00,-90.168145,29.9569,X,4G,LTE,-110,-12,2.0,3,5,20ir,7
2024.11.20_00.15.01,2024-11-20,00:15:01,-90.168145,29.9569,X,4G,LTE,-111,-13,2.0,4,7,20ir,7
2024.11.20_00.15.02,2024-11-20,00:15:02,-90.168145,29.9569,X,4G,LTE,-111,-13,2.0,3,5,20ir,7
2024.11.20_00.15.03,2024-11-20,00:15:03,-90.168145,29.9569,X,4G,LTE,-105,-10,2.0,3,9,20ir,7
2024.11.20_00.15.04,2024-11-20,00:15:04,-90.168145,29.9569,X,4G,LTE,-105,-10,2.0,5,7,20ir,7
2024.11.20_00.15.05,2024-11-20,00:15:05,-90.168145,29.9569,X,4G,LTE,-106,-10,2.0,8,29,20ir,7
2024.11.20_00.15.06,2024-11-20,00:15:06,-90.168145,29.9569,X,4G,LTE,-106,-10,2.0,1,5,20ir,7
2024.11.20_00.15.07,2024-11-20,00:15:07,-90.168145,29.9569,X,4G,LTE,-103,-9,2.0,6,7,20ir,7
2024.11.20_00.15.08,2024-11-20,00:15:08,-90.168145,29.9569,X,4G,LTE,-103,-9,2.0,3,5,20ir,7
2024.11.20_00.15.09,2024-11-20,00:15:09,-90.168145,29.9569,X,4G,LTE,-104,-10,28.0,3,5,20ir,7
2024.11.20_00.15.10,2024-11-20,00:15:10,-90.168145,29.9569,X,4G,LTE,-104,-10,28.0,3,5,20ir,7
2024.11.20_00.15.11,2024-11-20,00:15:11,-90.168145,29.9569,X,4G,LTE,-103,-9,29.0,3,5,20ir,7
2024.11.20_00.15.12,2024-11-20,00:15:12,-90.168145,29.9569,X,4G,LTE,-103,-9,29.0,3,5,20ir,7
2024.11.20_00.15.13,2024-11-20,00:15:13,-90.168145,29.9569,X,4G,LTE,-103,-8,29.0,4,6,20ir,7
2024.11.20_00.15.14,2024-11-20,00:15:14,-90.168145,29.9569,X,4G,LTE,-103,-8,29.0,37,31,20ir,7
2024.11.20_00.15.15,2024-11-20,00:15:15,-90.168145,29.9569,X,4G,LTE,-104,-9,14.0,43,56,20ir,7
2024.11.20_00.15.16,2024-11-20,00:15:16,-90.168145,29.9569,X,4G,LTE,-104,-9,14.0,1910,79,20ir,7
2024.11.20_00.15.17,2024-11-20,00:15:17,-90.168145,29.9569,X,4G,LTE,-104,-9,6.0,3,7,20ir,7
2024.11.20_00.15.18,2024-11-20,00:15:18,-90.168145,29.9569,X,4G,LTE,-104,-9,6.0,4,6,20ir,7
2024.11.20_00.15.19,2024-11-20,00:15:19,-90.168145,29.9569,X,4G,LTE,-105,-9,5.0,4,7,20ir,7
2024.11.20_00.15.20,2024-11-20,00:15:20,-90.168145,29.9569,X,4G,LTE,-105,-9,5.0,3,6,20ir,7
2024.11.20_00.15.21,2024-11-20,00:15:21,-90.168145,29.9569,X,4G,LTE,-106,-10,4.0,4,5,20ir,7
2024.11.20_00.15.22,2024-11-20,00:15:22,-90.168145,29.9569,X,4G,LTE,-106,-10,4.0,21,85,20ir,7
2024.11.20_00.15.23,2024-11-20,00:15:23,-90.168145,29.9569,X,4G,LTE,-105,-10,4.0,0,0,20ir,7
2024.11.20_00.15.24,2024-11-20,00:15:24,-90.168145,29.9569,X,4G,LTE,-105,-10,4.0,0,0,20ir,7
2024.11.20_00.15.25,2024-11-20,00:15:25,-90.168145,29.9569,X,4G,LTE,-105,-8,4.0,0,0,20ir,7
2024.11.20_00.15.26,2024-11-20,00:15:26,-90.168145,29.9569,X,4G,LTE,-105,-8,4.0,0,0,20ir,7
2024.11.20_00.15.27,2024-11-20,00:15:27,-90.168145,29.9569,X,4G,LTE,-103,-9,3.0,0,0,20ir,7
2025.01.20_12.06.35,2025-01-20,12:06:35,-90.168137,29.956915,X,5G,5G NSA,-102,-15,0.0,113,88,20iu,8
2025.01.20_12.06.35,2025-01-20,12:06:35,-90.168137,29.956915,X,5G,5G NSA,-102,-15,0.0,113,88,20iu,8
2025.01.20_12.06.37,2025-01-20,12:06:37,-90.168137,29.956915,X,5G,5G NSA,-102,-15,0.0,4,19,20iu,8
2025.01.20_12.06.37,2025-01-20,12:06:37,-90.168137,29.956915,X,5G,5G NSA,-102,-15,0.0,4,19,20iu,8
2025.01.20_12.06.37,2025-01-20,12:06:37,-90.168137,29.956915,X,5G,5G NSA,-102,-15,0.0,2,20,20iu,8
2025.01.20_12.06.38,2025-01-20,12:06:38,-90.168137,29.956915,X,5G,5G NSA,-102,-15,0.0,93,50,20iu,8
2025.01.20_12.06.40,2025-01-20,12:06:40,-90.168137,29.956915,X,5G,5G NSA,-102,-15,0.0,17,16,20iu,8
2025.01.20_12.06.41,2025-01-20,12:06:41,-90.168137,29.956915,X,5G,5G NSA,-102,-15,0.0,704,379,20iu,8
2025.01.20_12.06.42,2025-01-20,12:06:42,-90.168137,29.956915,X,4G,LTE,-103,-16,-2.0,1856,255,20iu,8
2025.01.20_12.06.42,2025-01-20,12:06:42,-90.168137,29.956915,X,4G,LTE,-103,-16,-2.0,674,89,20iu,8
2025.01.20_12.06.43,2025-01-20,12:06:43,-90.168137,29.956915,X,4G,LTE,-103,-16,-2.0,409,73,20iu,8
2025.01.20_12.06.45,2025-01-20,12:06:45,-90.168137,29.956915,X,4G,LTE,-103,-16,-2.0,187,100,20iu,8
2025.01.20_12.06.45,2025-01-20,12:06:45,-90.168137,29.956915,X,4G,LTE,-103,-16,-2.0,73,34,20iu,8
2025.01.20_12.06.46,2025-01-20,12:06:46,-90.168137,29.956915,X,4G,LTE,-103,-16,-1.0,1,0,20iu,8
2025.01.20_12.06.47,2025-01-20,12:06:47,-90.168137,29.956915,X,4G,LTE,-103,-16,-1.0,0,0,20iu,8
2025.01.20_12.06.48,2025-01-20,12:06:48,-90.168137,29.956915,X,4G,LTE,-103,-16,-1.0,2,2,20iu,8
2025.01.20_12.06.49,2025-01-20,12:06:49,-90.168137,29.956915,X,4G,LTE,-103,-16,-1.0,282,81,20iu,8
2025.01.20_12.06.50,2025-01-20,12:06:50,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,21,23,20iu,8
2025.01.20_12.06.51,2025-01-20,12:06:51,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,0,0,20iu,8
2025.01.20_12.06.52,2025-01-20,12:06:52,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,81,820,20iu,8
2025.01.20_12.06.53,2025-01-20,12:06:53,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,862,310,20iu,8
2025.01.20_12.06.55,2025-01-20,12:06:55,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,931,212,20iu,8
2025.01.20_12.06.56,2025-01-20,12:06:56,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,26205,628,20iu,8
2025.01.20_12.06.57,2025-01-20,12:06:57,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,49797,870,20iu,8
2025.01.20_12.06.58,2025-01-20,12:06:58,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,42497,325,20iu,8
2025.01.20_12.06.59,2025-01-20,12:06:59,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,4999,104,20iu,8
2025.01.20_12.07.00,2025-01-20,12:07:00,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,33164,310,20iu,8
2025.01.20_12.07.01,2025-01-20,12:07:01,-90.168137,29.956915,X,4G,LTE,-109,-14,-1.0,188,94,20iu,8
2025.01.20_12.07.02,2025-01-20,12:07:02,-90.168137,29.956915,X,4G,LTE,-109,-12,-1.0,72,49,20iu,8
2025.01.20_12.07.03,2025-01-20,12:07:03,-90.168137,29.956915,X,4G,LTE,-109,-12,-1.0,46,116,20iu,8
2025.01.20_12.07.04,2025-01-20,12:07:04,-90.168137,29.956915,X,4G,LTE,-109,-12,-1.0,24847,185,20iu,8
2025.01.20_12.07.05,2025-01-20,12:07:05,-90.168137,29.956915,X,4G,LTE,-109,-12,-1.0,2832,52,20iu,8
2025.01.20_12.07.06,2025-01-20,12:07:06,-90.168137,29.956915,X,4G,LTE,-109,-12,-1.0,7,9,20iu,8
2025.01.20_12.07.07,2025-01-20,12:07:07,-90.168137,29.956915,X,4G,LTE,-109,-12,-1.0,27378,166,20iu,8
2025.01.20_12.07.08,2025-01-20,12:07:08,-90.168137,29.956915,X,4G,LTE,-109,-12,-1.0,8608,103,20iu,8
2025.01.20_12.07.09,2025-01-20,12:07:09,-90.168137,29.956915,X,4G,LTE,-109,-12,-1.0,68,40,20iu,8
2025.01.20_12.07.10,2025-01-20,12:07:10,-90.168137,29.956915,X,4G,LTE,-109,-12,-1.0,26,37,20iu,8
2025.01.20_12.07.11,2025-01-20,12:07:11,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,156,88,20iu,8
2025.01.20_12.07.12,2025-01-20,12:07:12,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,33306,242,20iu,8
2025.01.20_12.07.13,2025-01-20,12:07:13,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,7,25,20iu,8
2025.01.20_12.07.14,2025-01-20,12:07:14,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,64,63,20iu,8
2025.01.20_12.07.15,2025-01-20,12:07:15,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,20228,292,20iu,8
2025.01.20_12.07.16,2025-01-20,12:07:16,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,35161,283,20iu,8
2025.01.20_12.07.17,2025-01-20,12:07:17,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,14,6,20iu,8
2025.01.20_12.07.18,2025-01-20,12:07:18,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,30832,236,20iu,8
2025.01.20_12.07.19,2025-01-20,12:07:19,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,5,5,20iu,8
2025.01.20_12.07.20,2025-01-20,12:07:20,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,84,23,20iu,8
2025.01.20_12.07.21,2025-01-20,12:07:21,-90.168137,29.956915,X,4G,LTE,-113,-17,-1.0,187,135,20iu,8
2025.01.20_12.07.22,2025-01-20,12:07:22,-90.168137,29.956915,X,4G,LTE,-112,-16,-1.0,2921,115,20iu,8
2025.01.20_12.07.23,2025-01-20,12:07:23,-90.168137,29.956915,X,4G,LTE,-112,-16,-1.0,79,85,20iu,8
2025.01.20_12.07.24,2025-01-20,12:07:24,-90.168137,29.956915,X,4G,LTE,-112,-16,-1.0,81,66,20iu,8
2025.01.20_12.07.25,2025-01-20,12:07:25,-90.168137,29.956915,X,4G,LTE,-112,-16,-1.0,12,21,20iu,8
2025.01.20_12.07.26,2025-01-20,12:07:26,-90.168137,29.956915,X,4G,LTE,-112,-16,-1.0,35286,259,20iu,8
2025.01.20_12.07.27,2025-01-20,12:07:27,-90.168137,29.956915,X,4G,LTE,-112,-16,-1.0,129,39,20iu,8
2025.01.20_12.07.28,2025-01-20,12:07:28,-90.168137,29.956915,X,4G,LTE,-112,-16,-1.0,9,105,20iu,8
2025.01.20_12.07.29,2025-01-20,12:07:29,-90.168137,29.956915,X,4G,LTE,-112,-16,-1.0,4,9,20iu,8
2025.01.20_12.07.30,2025-01-20,12:07:30,-90.168137,29.956915,X,4G,LTE,-112,-16,-1.0,4,5,20iu,8
2025.01.20_12.07.31,2025-01-20,12:07:31,-90.168137,29.956915,X,4G,LTE,-101,-14,-1.0,4,5,20iu,8
2025.01.20_12.07.32,2025-01-20,12:07:32,-90.168137,29.956915,X,4G,LTE,-101,-14,0.0,3800,42,20iu,8
2025.01.20_12.07.33,2025-01-20,12:07:33,-90.168137,29.956915,X,4G,LTE,-101,-14,0.0,320,138,20iu,8
2025.01.20_12.07.34,2025-01-20,12:07:34,-90.168137,29.956915,X,4G,LTE,-101,-14,0.0,2,5,20iu,8
2025.01.20_12.07.35,2025-01-20,12:07:35,-90.168137,29.956915,X,4G,LTE,-101,-14,0.0,7,6,20iu,8
2025.01.20_12.07.36,2025-01-20,12:07:36,-90.168137,29.956915,X,4G,LTE,-101,-14,0.0,29389,210,20iu,8
2025.01.20_12.07.37,2025-01-20,12:07:37,-90.168137,29.956915,X,4G,LTE,-101,-14,0.0,5,6,20iu,8
2025.01.20_12.07.38,2025-01-20,12:07:38,-90.168137,29.956915,X,4G,LTE,-101,-14,0.0,4,5,20iu,8
2025.01.20_12.07.39,2025-01-20,12:07:39,-90.168137,29.956915,X,4G,LTE,-101,-14,0.0,6,9,20iu,8
2025.01.20_12.07.40,2025-01-20,12:07:40,-90.168137,29.956915,X,4G,LTE,-101,-14,0.0,110,133,20iu,8
2025.01.20_12.07.41,2025-01-20,12:07:41,-90.168137,29.956915,X,4G,LTE,-100,-12,0.0,145,90,20iu,8
2025.01.20_12.07.42,2025-01-20,12:07:42,-90.168137,29.956915,X,4G,LTE,-100,-12,0.0,4,5,20iu,8
2025.01.20_12.07.43,2025-01-20,12:07:43,-90.168137,29.956915,X,4G,LTE,-100,-12,0.0,4,10,20iu,8
2025.01.20_12.07.44,2025-01-20,12:07:44,-90.168137,29.956915,X,4G,LTE,-100,-12,0.0,3,5,20iu,8
2025.01.20_12.07.45,2025-01-20,12:07:45,-90.168137,29.956915,X,4G,LTE,-100,-12,0.0,9,10,20iu,8
2025.01.20_12.07.46,2025-01-20,12:07:46,-90.168137,29.956915,X,4G,LTE,-100,-12,0.0,13,38,20iu,8
2025.01.20_12.07.47,2025-01-20,12:07:47,-90.168137,29.956915,X,4G,LTE,-100,-12,0.0,4762,147,20iu,8
2025.01.20_12.07.48,2025-01-20,12:07:48,-90.168137,29.956915,X,4G,LTE,-100,-12,0.0,23900,164,20iu,8
2025.01.20_12.07.49,2025-01-20,12:07:49,-90.168137,29.956915,X,4G,LTE,-100,-12,0.0,4,8,20iu,8
2025.01.20_12.07.50,2025-01-20,12:07:50,-90.168137,29.956915,X,4G,LTE,-100,-12,0.0,48,28,20iu,8
2025.01.20_12.07.51,2025-01-20,12:07:51,-90.168137,29.956915,X,4G,LTE,-102,-14,0.0,140,77,20iu,8
2025.01.20_12.07.52,2025-01-20,12:07:52,-90.168137,29.956915,X,4G,LTE,-102,-14,0.0,158,76,20iu,8
2025.01.20_12.07.53,2025-01-20,12:07:53,-90.168137,29.956915,X,4G,LTE,-102,-14,0.0,120,113,20iu,8
2025.01.20_12.07.54,2025-01-20,12:07:54,-90.168137,29.956915,X,4G,LTE,-102,-14,0.0,100,90,20iu,8
2025.01.20_12.07.55,2025-01-20,12:07:55,-90.168137,29.956915,X,4G,LTE,-102,-14,0.0,4,6,20iu,8
2025.01.20_12.07.56,2025-01-20,12:07:56,-90.168137,29.956915,X,4G,LTE,-102,-14,0.0,4,5,20iu,8
