Timestamp,date,time,Longitude,Latitude,Operatorname,NetworkTech,NetworkMode,RSRP,RSRQ,SNR,DL_bitrate,UL_bitrate,Eid,experiment
2024.12.08_13.06.00,2024-12-08,13:06:00,-90.16818,29.956996,X,5G,5G NSA,-99,-13,13.0,1,0,8md,1
2024.12.08_13.06.00,2024-12-08,13:06:00,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,1,0,8md,1
2024.12.08_13.06.00,2024-12-08,13:06:00,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,0,0,8md,1
2024.12.08_13.06.01,2024-12-08,13:06:01,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,3118,79,8md,1
2024.12.08_13.06.02,2024-12-08,13:06:02,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,91,39,8md,1
2024.12.08_13.06.03,2024-12-08,13:06:03,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,10,1,8md,1
2024.12.08_13.06.04,2024-12-08,13:06:04,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,152,55,8md,1
2024.12.08_13.06.05,2024-12-08,13:06:05,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,58,8,8md,1
2024.12.08_13.06.06,2024-12-08,13:06:06,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,0,0,8md,1
2024.12.08_13.06.07,2024-12-08,13:06:07,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,337,142,8md,1
2024.12.08_13.06.08,2024-12-08,13:06:08,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,91,36,8md,1
2024.12.08_13.06.09,2024-12-08,13:06:09,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,15,3,8md,1
2024.12.08_13.06.10,2024-12-08,13:06:10,-90.168231,29.957028,X,5G,5G NSA,-99,-13,13.0,0,0,8md,1
2024.12.08_13.06.11,2024-12-08,13:06:11,-90.168231,29.957028,X,5G,5G NSA,-104,-12,13.0,0,0,8md,1
2024.12.08_13.06.12,2024-12-08,13:06:12,-90.168231,29.957028,X,5G,5G NSA,-104,-12,13.0,0,0,8md,1
2024.12.08_13.06.13,2024-12-08,13:06:13,-90.168231,29.957028,X,5G,5G NSA,-104,-12,13.0,0,0,8md,1
2024.12.08_13.06.14,2024-12-08,13:06:14,-90.168231,29.957028,X,5G,5G NSA,-104,-12,13.0,0,0,8md,1
2024.12.08_13.06.15,2024-12-08,13:06:15,-90.168231,29.957028,X,5G,5G NSA,-104,-12,13.0,0,0,8md,1
2024.12.08_13.06.16,2024-12-08,13:06:16,-90.168231,29.957028,X,4G,LTE,-100,-15,2.0,0,0,8md,1
2024.12.08_13.06.17,2024-12-08,13:06:17,-90.168231,29.957028,X,4G,LTE,-100,-15,2.0,0,0,8md,1
2024.12.08_13.06.18,2024-12-08,13:06:18,-90.168231,29.957028,X,5G,5G NSA,-93,-11,13.0,236,114,8md,1
2024.12.08_13.06.19,2024-12-08,13:06:19,-90.168231,29.957028,X,5G,5G NSA,-93,-11,13.0,795,165,8md,1
2024.12.08_13.06.21,2024-12-08,13:06:21,-90.168231,29.957028,X,5G,5G NSA,-93,-11,13.0,1757,615,8md,1
2024.12.08_13.06.22,2024-12-08,13:06:22,-90.168231,29.957028,X,5G,5G NSA,-93,-11,13.0,25047,242,8md,1
2024.12.08_13.06.23,2024-12-08,13:06:23,-90.168231,29.957028,X,5G,5G NSA,-93,-11,13.0,64642,495,8md,1
2024.12.08_13.06.24,2024-12-08,13:06:24,-90.168231,29.957028,X,5G,5G NSA,-93,-11,13.0,3232,70,8md,1
2024.12.08_13.06.25,2024-12-08,13:06:25,-90.168231,29.957028,X,5G,5G NSA,-93,-11,13.0,22,47,8md,1
2024.12.08_13.06.26,2024-12-08,13:06:26,-90.168231,29.957028,X,5G,5G NSA,-93,-11,13.0,26000,182,8md,1
2024.12.08_13.06.27,2024-12-08,13:06:27,-90.168231,29.957028,X,5G,5G NSA,-93,-11,13.0,35986,246,8md,1
2024.12.08_13.06.28,2024-12-08,13:06:28,-90.168231,29.957028,X,5G,5G NSA,-99,-12,10.0,3,6,8md,1
2024.12.08_13.06.29,2024-12-08,13:06:29,-90.168231,29.957028,X,5G,5G NSA,-99,-12,10.0,35983,247,8md,1
2024.12.08_13.06.30,2024-12-08,13:06:30,-90.168231,29.957028,X,5G,5G NSA,-99,-12,10.0,3493,47,8md,1
2024.12.08_13.06.31,2024-12-08,13:06:31,-90.168231,29.957028,X,5G,5G NSA,-98,-12,9.0,22057,173,8md,1
2024.12.08_13.06.32,2024-12-08,13:06:32,-90.168231,29.957028,X,5G,5G NSA,-98,-12,9.0,40040,280,8md,1
2024.12.08_13.06.33,2024-12-08,13:06:33,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,3,27,8md,1
2024.12.08_13.06.33,2024-12-08,13:06:33,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,3,27,8md,1
2024.12.08_13.06.34,2024-12-08,13:06:34,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,35913,241,8md,1
2024.12.08_13.06.35,2024-12-08,13:06:35,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,4,6,8md,1
2024.12.08_13.06.36,2024-12-08,13:06:36,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,3,5,8md,1
2024.12.08_13.06.37,2024-12-08,13:06:37,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,25890,185,8md,1
2024.12.08_13.06.38,2024-12-08,13:06:38,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,3,5,8md,1
2024.12.08_13.06.39,2024-12-08,13:06:39,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,3,5,8md,1
2024.12.08_13.06.40,2024-12-08,13:06:40,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,36643,283,8md,1
2024.12.08_13.06.41,2024-12-08,13:06:41,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,6,6,8md,1
2024.12.08_13.06.42,2024-12-08,13:06:42,-90.168247,29.957129,X,5G,5G NSA,-98,-12,9.0,3,6,8md,1
2024.12.08_13.06.43,2024-12-08,13:06:43,-90.168386,29.957098,X,5G,5G NSA,-98,-12,9.0,40326,279,8md,1
2024.12.08_13.06.43,2024-12-08,13:06:43,-90.168386,29.957098,X,5G,5G NSA,-98,-12,9.0,40326,279,8md,1
2024.12.08_13.06.44,2024-12-08,13:06:44,-90.168386,29.957098,X,5G,5G NSA,-98,-12,9.0,468,20,8md,1
2024.12.08_13.06.45,2024-12-08,13:06:45,-90.168386,29.957098,X,5G,5G NSA,-98,-12,9.0,3,6,8md,1
2024.12.08_13.06.46,2024-12-08,13:06:46,-90.168386,29.957098,X,5G,5G NSA,-98,-12,9.0,3,6,8md,1
2024.12.08_13.06.47,2024-12-08,13:06:47,-90.168386,29.957098,X,5G,5G NSA,-98,-12,9.0,25731,186,8md,1
2024.12.08_13.06.48,2024-12-08,13:06:48,-90.168484,29.957053,X,5G,5G NSA,-98,-12,9.0,3,6,8md,1
2024.12.08_13.06.48,2024-12-08,13:06:48,-90.168484,29.957053,X,5G,5G NSA,-98,-12,9.0,3,6,8md,1
2024.12.08_13.06.49,2024-12-08,13:06:49,-90.168484,29.957053,X,5G,5G NSA,-98,-12,9.0,21448,130,8md,1
2024.12.08_13.06.50,2024-12-08,13:06:50,-90.168484,29.957053,X,5G,5G NSA,-98,-12,9.0,14572,135,8md,1
2024.12.08_13.06.51,2024-12-08,13:06:51,-90.168484,29.957053,X,5G,5G NSA,-98,-12,9.0,9,19,8md,1
2024.12.08_13.06.52,2024-12-08,13:06:52,-90.168484,29.957053,X,5G,5G NSA,-103,-12,7.0,4,6,8md,1
2024.12.08_13.06.53,2024-12-08,13:06:53,-90.168484,29.957053,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.06.54,2024-12-08,13:06:54,-90.168593,29.957065,X,5G,5G NSA,-103,-12,7.0,36014,252,8md,1
2024.12.08_13.06.54,2024-12-08,13:06:54,-90.168593,29.957065,X,5G,5G NSA,-103,-12,7.0,36014,252,8md,1
2024.12.08_13.06.55,2024-12-08,13:06:55,-90.168593,29.957065,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.06.56,2024-12-08,13:06:56,-90.168648,29.957151,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.06.56,2024-12-08,13:06:56,-90.168648,29.957151,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.06.57,2024-12-08,13:06:57,-90.168648,29.957151,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.06.58,2024-12-08,13:06:58,-90.16871,29.95725,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.06.58,2024-12-08,13:06:58,-90.16871,29.95725,X,5G,5G NSA,-103,-12,7.0,37002,264,8md,1
2024.12.08_13.06.59,2024-12-08,13:06:59,-90.16871,29.95725,X,5G,5G NSA,-103,-12,7.0,3,5,8md,1
2024.12.08_13.07.00,2024-12-08,13:07:00,-90.168777,29.957362,X,5G,5G NSA,-103,-12,7.0,3,5,8md,1
2024.12.08_13.07.00,2024-12-08,13:07:00,-90.168777,29.957362,X,5G,5G NSA,-103,-12,7.0,3,5,8md,1
2024.12.08_13.07.01,2024-12-08,13:07:01,-90.168777,29.957362,X,5G,5G NSA,-103,-12,7.0,36497,275,8md,1
2024.12.08_13.07.02,2024-12-08,13:07:02,-90.168867,29.957485,X,5G,5G NSA,-103,-12,7.0,36497,275,8md,1
2024.12.08_13.07.02,2024-12-08,13:07:02,-90.168867,29.957485,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.03,2024-12-08,13:07:03,-90.168867,29.957485,X,5G,5G NSA,-103,-12,7.0,70,51,8md,1
2024.12.08_13.07.04,2024-12-08,13:07:04,-90.168958,29.9576,X,5G,5G NSA,-103,-12,7.0,70,51,8md,1
2024.12.08_13.07.04,2024-12-08,13:07:04,-90.168958,29.9576,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.05,2024-12-08,13:07:05,-90.168958,29.9576,X,5G,5G NSA,-103,-12,7.0,36117,296,8md,1
2024.12.08_13.07.06,2024-12-08,13:07:06,-90.169057,29.957733,X,5G,5G NSA,-103,-12,7.0,36117,296,8md,1
2024.12.08_13.07.06,2024-12-08,13:07:06,-90.169057,29.957733,X,5G,5G NSA,-103,-12,7.0,6,6,8md,1
2024.12.08_13.07.07,2024-12-08,13:07:07,-90.169057,29.957733,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.08,2024-12-08,13:07:08,-90.169145,29.957864,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.08,2024-12-08,13:07:08,-90.169145,29.957864,X,5G,5G NSA,-103,-12,7.0,17585,63,8md,1
2024.12.08_13.07.09,2024-12-08,13:07:09,-90.169145,29.957864,X,5G,5G NSA,-103,-12,7.0,20762,207,8md,1
2024.12.08_13.07.10,2024-12-08,13:07:10,-90.169236,29.957999,X,5G,5G NSA,-103,-12,7.0,20762,207,8md,1
2024.12.08_13.07.10,2024-12-08,13:07:10,-90.169236,29.957999,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.11,2024-12-08,13:07:11,-90.169236,29.957999,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.12,2024-12-08,13:07:12,-90.169325,29.958136,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.12,2024-12-08,13:07:12,-90.169325,29.958136,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.13,2024-12-08,13:07:13,-90.169325,29.958136,X,5G,5G NSA,-103,-12,7.0,41568,300,8md,1
2024.12.08_13.07.14,2024-12-08,13:07:14,-90.169416,29.958273,X,5G,5G NSA,-103,-12,7.0,41568,300,8md,1
2024.12.08_13.07.14,2024-12-08,13:07:14,-90.169416,29.958273,X,5G,5G NSA,-103,-12,7.0,4,6,8md,1
2024.12.08_13.07.15,2024-12-08,13:07:15,-90.169416,29.958273,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.16,2024-12-08,13:07:16,-90.169506,29.958406,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.16,2024-12-08,13:07:16,-90.169506,29.958406,X,5G,5G NSA,-103,-12,7.0,27337,196,8md,1
2024.12.08_13.07.17,2024-12-08,13:07:17,-90.169506,29.958406,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.18,2024-12-08,13:07:18,-90.169607,29.958547,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.18,2024-12-08,13:07:18,-90.169607,29.958547,X,5G,5G NSA,-103,-12,7.0,3,6,8md,1
2024.12.08_13.07.19,2024-12-08,13:07:19,-90.169607,29.958547,X,5G,5G NSA,-103,-12,7.0,36018,252,8md,1
2024.12.08_13.07.20,2024-12-08,13:07:20,-90.169697,29.95868,X,5G,5G NSA,-103,-12,7.0,36018,252,8md,1
2024.12.08_13.07.20,2024-12-08,13:07:20,-90.169697,29.95868,X,5G,5G NSA,-103,-12,7.0,4,6,8md,1
2024.12.08_13.07.21,2024-12-08,13:07:21,-90.169697,29.95868,X,5G,5G NSA,-103,-12,7.0,7,7,8md,1
2024.12.08_13.07.22,2024-12-08,13:07:22,-90.1698,29.958819,X,5G,5G NSA,-103,-12,7.0,7,7,8md,1
2024.12.08_13.07.22,2024-12-08,13:07:22,-90.1698,29.958819,X,5G,5G NSA,-103,-12,7.0,36027,253,8md,1
2024.12.08_13.07.23,2024-12-08,13:07:23,-90.1698,29.958819,X,5G,5G NSA,-103,-12,7.0,5,6,8md,1
2024.12.08_13.07.24,2024-12-08,13:07:24,-90.169904,29.958967,X,5G,5G NSA,-103,-12,7.0,5,6,8md,1
2024.12.08_13.07.24,2024-12-08,13:07:24,-90.169904,29.958967,X,5G,5G NSA,-103,-12,7.0,105,48,8md,1
2024.12.08_13.07.25,2024-12-08,13:07:25,-90.169904,29.958967,X,5G,5G NSA,-109,-15,2.0,4,6,8md,1
2024.12.08_13.07.26,2024-12-08,13:07:26,-90.169996,29.959111,X,5G,5G NSA,-109,-15,2.0,4,6,8md,1
2024.12.08_13.07.26,2024-12-08,13:07:26,-90.169996,29.959111,X,5G,5G NSA,-109,-15,2.0,10078,151,8md,1
2024.12.08_13.07.27,2024-12-08,13:07:27,-90.169996,29.959111,X,5G,5G NSA,-109,-15,2.0,16314,118,8md,1
2024.12.08_13.07.28,2024-12-08,13:07:28,-90.170089,29.95926,X,5G,5G NSA,-109,-15,2.0,16314,118,8md,1
2024.12.08_13.07.28,2024-12-08,13:07:28,-90.170089,29.95926,X,5G,5G NSA,-109,-15,2.0,160,18,8md,1
2024.12.08_13.07.29,2024-12-08,13:07:29,-90.170089,29.95926,X,5G,5G NSA,-109,-15,2.0,35490,241,8md,1
2024.12.08_13.07.30,2024-12-08,13:07:30,-90.170162,29.959406,X,5G,5G NSA,-109,-15,2.0,35490,241,8md,1
2024.12.08_13.07.30,2024-12-08,13:07:30,-90.170162,29.959406,X,5G,5G NSA,-109,-15,2.0,3,54,8md,1
2024.12.08_13.07.31,2024-12-08,13:07:31,-90.170162,29.959406,X,5G,5G NSA,-109,-15,2.0,66,21,8md,1
2024.12.08_13.07.32,2024-12-08,13:07:32,-90.170209,29.959551,X,5G,5G NSA,-109,-15,2.0,66,21,8md,1
2024.12.08_13.07.32,2024-12-08,13:07:32,-90.170209,29.959551,X,5G,5G NSA,-109,-15,2.0,36584,257,8md,1
2024.12.08_13.07.33,2024-12-08,13:07:33,-90.170209,29.959551,X,5G,5G NSA,-109,-15,2.0,4,11,8md,1
2024.12.08_13.07.34,2024-12-08,13:07:34,-90.170228,29.959713,X,5G,5G NSA,-109,-15,2.0,4,11,8md,1
2024.12.08_13.07.34,2024-12-08,13:07:34,-90.170228,29.959713,X,5G,5G NSA,-109,-15,2.0,3,6,8md,1
2024.12.08_13.07.35,2024-12-08,13:07:35,-90.170228,29.959713,X,5G,5G NSA,-109,-15,2.0,3,6,8md,1
2024.12.08_13.07.36,2024-12-08,13:07:36,-90.170253,29.959884,X,5G,5G NSA,-109,-15,2.0,3,6,8md,1
2024.12.08_13.07.37,2024-12-08,13:07:37,-90.170253,29.959884,X,5G,5G NSA,-109,-15,2.0,27054,194,8md,1
2024.12.08_13.07.37,2024-12-08,13:07:37,-90.170259,29.959976,X,5G,5G NSA,-109,-15,2.0,27054,194,8md,1
2024.12.08_13.07.37,2024-12-08,13:07:37,-90.170259,29.959976,X,5G,5G NSA,-100,-15,2.0,4,6,8md,1
2024.12.08_13.07.38,2024-12-08,13:07:38,-90.17026,29.960066,X,5G,5G NSA,-100,-15,2.0,4,6,8md,1
2024.12.08_13.07.38,2024-12-08,13:07:38,-90.17026,29.960066,X,5G,5G NSA,-100,-15,2.0,33133,233,8md,1
2024.12.08_13.07.39,2024-12-08,13:07:39,-90.17026,29.960066,X,5G,5G NSA,-100,-15,2.0,2898,25,8md,1
2024.12.08_13.07.40,2024-12-08,13:07:40,-90.170275,29.960227,X,5G,5G NSA,-100,-15,2.0,2898,25,8md,1
2024.12.08_13.07.40,2024-12-08,13:07:40,-90.170275,29.960227,X,5G,5G NSA,-100,-15,2.0,5,10,8md,1
2024.12.08_13.07.41,2024-12-08,13:07:41,-90.170275,29.960227,X,5G,5G NSA,-100,-15,2.0,4,10,8md,1
2024.12.08_13.07.42,2024-12-08,13:07:42,-90.170296,29.960346,X,5G,5G NSA,-100,-15,2.0,4,10,8md,1
2024.12.08_13.07.42,2024-12-08,13:07:42,-90.170296,29.960346,X,5G,5G NSA,-95,-12,2.0,1216,23,8md,1
2024.12.08_13.07.43,2024-12-08,13:07:43,-90.170296,29.960346,X,5G,5G NSA,-95,-12,2.0,39147,225,8md,1
2024.12.08_13.07.44,2024-12-08,13:07:44,-90.170296,29.960346,X,5G,5G NSA,-106,-14,2.0,10249,85,8md,1
2024.12.08_13.07.45,2024-12-08,13:07:45,-90.170296,29.960346,X,4G,LTE,-96,-17,-2.0,16,17,8md,1
2024.12.08_13.07.46,2024-12-08,13:07:46,-90.170296,29.960346,X,5G,5G NSA,-98,-12,0.0,34140,174,8md,1
2024.12.08_13.07.46,2024-12-08,13:07:46,-90.170296,29.960346,X,5G,5G NSA,-98,-12,0.0,34140,174,8md,1
2024.12.08_13.07.47,2024-12-08,13:07:47,-90.170296,29.960346,X,5G,5G NSA,-98,-12,0.0,3,6,8md,1
2024.12.08_13.07.48,2024-12-08,13:07:48,-90.170296,29.960346,X,5G,5G NSA,-98,-12,2.0,4,6,8md,1
2024.12.08_13.07.49,2024-12-08,13:07:49,-90.170296,29.960346,X,5G,5G NSA,-98,-12,2.0,36020,253,8md,1
2024.12.08_13.07.50,2024-12-08,13:07:50,-90.170296,29.960346,X,5G,5G NSA,-98,-12,2.0,4,10,8md,1
2024.12.08_13.07.51,2024-12-08,13:07:51,-90.170296,29.960346,X,5G,5G NSA,-98,-12,2.0,3,6,8md,1
2024.12.08_13.07.52,2024-12-08,13:07:52,-90.170296,29.960346,X,5G,5G NSA,-104,-14,3.0,32195,227,8md,1
2024.12.08_13.07.53,2024-12-08,13:07:53,-90.170296,29.960346,X,5G,5G NSA,-104,-14,3.0,6,6,8md,1
2024.12.08_13.07.54,2024-12-08,13:07:54,-90.170296,29.960346,X,4G,LTE,-106,-12,-1.0,1,5,8md,1
2024.12.08_13.07.55,2024-12-08,13:07:55,-90.170296,29.960346,X,5G,5G NSA,-104,-15,0.0,4,5,8md,1
2024.12.08_13.07.55,2024-12-08,13:07:55,-90.170296,29.960346,X,5G,5G NSA,-104,-15,0.0,4,5,8md,1
2024.12.08_13.07.56,2024-12-08,13:07:56,-90.170296,29.960346,X,5G,5G NSA,-104,-15,0.0,3,5,8md,1
2024.12.08_13.07.57,2024-12-08,13:07:57,-90.170296,29.960346,X,5G,5G NSA,-104,-15,3.0,0,5,8md,1
2024.12.08_13.07.58,2024-12-08,13:07:58,-90.170317,29.960443,X,5G,5G NSA,-104,-15,3.0,0,5,8md,1
2024.12.08_13.07.58,2024-12-08,13:07:58,-90.170317,29.960443,X,5G,5G NSA,-104,-15,3.0,22754,167,8md,1
2024.12.08_13.07.59,2024-12-08,13:07:59,-90.170317,29.960443,X,5G,5G NSA,-104,-15,3.0,1,5,8md,1
2024.12.08_13.08.00,2024-12-08,13:08:00,-90.170317,29.960443,X,5G,5G NSA,-104,-15,3.0,4,6,8md,1
2024.12.08_13.08.01,2024-12-08,13:08:01,-90.170317,29.960443,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.02,2024-12-08,13:08:02,-90.170332,29.960539,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.02,2024-12-08,13:08:02,-90.170332,29.960539,X,5G,5G NSA,-104,-15,3.0,3,37,8md,1
2024.12.08_13.08.03,2024-12-08,13:08:03,-90.170332,29.960539,X,5G,5G NSA,-104,-15,3.0,10670,96,8md,1
2024.12.08_13.08.04,2024-12-08,13:08:04,-90.170332,29.960539,X,5G,5G NSA,-104,-15,3.0,25419,170,8md,1
2024.12.08_13.08.05,2024-12-08,13:08:05,-90.170497,29.960569,X,5G,5G NSA,-104,-15,3.0,25419,170,8md,1
2024.12.08_13.08.05,2024-12-08,13:08:05,-90.170497,29.960569,X,5G,5G NSA,-104,-15,3.0,3,8,8md,1
2024.12.08_13.08.06,2024-12-08,13:08:06,-90.170497,29.960569,X,5G,5G NSA,-104,-15,3.0,65,57,8md,1
2024.12.08_13.08.07,2024-12-08,13:08:07,-90.170652,29.960506,X,5G,5G NSA,-104,-15,3.0,65,57,8md,1
2024.12.08_13.08.07,2024-12-08,13:08:07,-90.170652,29.960506,X,5G,5G NSA,-104,-15,3.0,36018,241,8md,1
2024.12.08_13.08.08,2024-12-08,13:08:08,-90.170744,29.96046,X,5G,5G NSA,-104,-15,3.0,36018,241,8md,1
2024.12.08_13.08.08,2024-12-08,13:08:08,-90.170744,29.96046,X,5G,5G NSA,-104,-15,3.0,8,11,8md,1
2024.12.08_13.08.09,2024-12-08,13:08:09,-90.170836,29.960412,X,5G,5G NSA,-104,-15,3.0,8,11,8md,1
2024.12.08_13.08.09,2024-12-08,13:08:09,-90.170836,29.960412,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.10,2024-12-08,13:08:10,-90.170935,29.960359,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.10,2024-12-08,13:08:10,-90.170935,29.960359,X,5G,5G NSA,-104,-15,3.0,97,71,8md,1
2024.12.08_13.08.11,2024-12-08,13:08:11,-90.171044,29.960299,X,5G,5G NSA,-104,-15,3.0,97,71,8md,1
2024.12.08_13.08.11,2024-12-08,13:08:11,-90.171044,29.960299,X,5G,5G NSA,-104,-15,3.0,22233,164,8md,1
2024.12.08_13.08.12,2024-12-08,13:08:12,-90.171154,29.960238,X,5G,5G NSA,-104,-15,3.0,22233,164,8md,1
2024.12.08_13.08.12,2024-12-08,13:08:12,-90.171154,29.960238,X,5G,5G NSA,-104,-15,3.0,4,6,8md,1
2024.12.08_13.08.13,2024-12-08,13:08:13,-90.171259,29.960177,X,5G,5G NSA,-104,-15,3.0,4,6,8md,1
2024.12.08_13.08.13,2024-12-08,13:08:13,-90.171259,29.960177,X,5G,5G NSA,-104,-15,3.0,41014,294,8md,1
2024.12.08_13.08.14,2024-12-08,13:08:14,-90.171356,29.960122,X,5G,5G NSA,-104,-15,3.0,41014,294,8md,1
2024.12.08_13.08.14,2024-12-08,13:08:14,-90.171356,29.960122,X,5G,5G NSA,-104,-15,3.0,6,6,8md,1
2024.12.08_13.08.15,2024-12-08,13:08:15,-90.171356,29.960122,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.16,2024-12-08,13:08:16,-90.171503,29.960042,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.16,2024-12-08,13:08:16,-90.171503,29.960042,X,5G,5G NSA,-104,-15,3.0,36015,253,8md,1
2024.12.08_13.08.17,2024-12-08,13:08:17,-90.171503,29.960042,X,5G,5G NSA,-104,-15,3.0,4,6,8md,1
2024.12.08_13.08.18,2024-12-08,13:08:18,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,4,6,8md,1
2024.12.08_13.08.18,2024-12-08,13:08:18,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.19,2024-12-08,13:08:19,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,27881,200,8md,1
2024.12.08_13.08.20,2024-12-08,13:08:20,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,7878,94,8md,1
2024.12.08_13.08.21,2024-12-08,13:08:21,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,69,12,8md,1
2024.12.08_13.08.22,2024-12-08,13:08:22,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,7430,35,8md,1
2024.12.08_13.08.23,2024-12-08,13:08:23,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,27794,223,8md,1
2024.12.08_13.08.24,2024-12-08,13:08:24,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.25,2024-12-08,13:08:25,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.26,2024-12-08,13:08:26,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,39220,289,8md,1
2024.12.08_13.08.27,2024-12-08,13:08:27,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.28,2024-12-08,13:08:28,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,4,5,8md,1
2024.12.08_13.08.29,2024-12-08,13:08:29,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,34126,240,8md,1
2024.12.08_13.08.30,2024-12-08,13:08:30,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,3,5,8md,1
2024.12.08_13.08.31,2024-12-08,13:08:31,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,3,5,8md,1
2024.12.08_13.08.32,2024-12-08,13:08:32,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,36030,252,8md,1
2024.12.08_13.08.33,2024-12-08,13:08:33,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,4,6,8md,1
2024.12.08_13.08.34,2024-12-08,13:08:34,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.35,2024-12-08,13:08:35,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,3,6,8md,1
2024.12.08_13.08.36,2024-12-08,13:08:36,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,29809,211,8md,1
2024.12.08_13.08.37,2024-12-08,13:08:37,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,6223,47,8md,1
2024.12.08_13.08.38,2024-12-08,13:08:38,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,0,9,8md,1
2024.12.08_13.08.40,2024-12-08,13:08:40,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,12465,38,8md,1
2024.12.08_13.08.40,2024-12-08,13:08:40,-90.171596,29.959988,X,5G,5G NSA,-104,-15,3.0,27882,209,8md,1
